,date_eod,close,high,low,hilow,volume
3627,2002-03-25,2.60625,2.675,2.60625,2.640625,498400
3628,2002-03-26,2.6275,2.63375,2.595,2.614375,343200
3629,2002-03-27,2.69375,2.695,2.63,2.6624999999999996,297600
3630,2002-03-28,2.75,2.7575,2.6875,2.7225,562400
3631,2002-04-01,2.79625,2.79625,2.75,2.7731250000000003,327200
3632,2002-04-02,2.8125,2.82625,2.79375,2.81,288800
3633,2002-04-03,2.825,2.86625,2.81875,2.8425000000000002,544800
3634,2002-04-04,2.8375,2.85,2.81625,2.833125,208000
3635,2002-04-05,2.87375,2.87625,2.84375,2.8600000000000003,186400
3636,2002-04-08,2.91875,2.91875,2.84,2.879375,348800
3637,2002-04-09,2.95875,2.975,2.9,2.9375,318400
3638,2002-04-10,3.03125,3.05,2.99875,3.024375,459200
3639,2002-04-11,3.05625,3.08125,3.055,3.068125,232800
3640,2002-04-12,3.30625,3.30625,3.05625,3.18125,1678400
3641,2002-04-15,3.8875,4.03125,3.5,3.765625,7966400
3642,2002-04-16,3.6,3.72,3.5325,3.62625,3160800
3643,2002-04-17,3.61375,3.6575,3.59125,3.624375,1392800
3644,2002-04-18,3.6275,3.6375,3.60625,3.621875,917600
3645,2002-04-19,3.5875,3.6275,3.575,3.6012500000000003,594400
3646,2002-04-22,3.56875,3.5875,3.47,3.52875,646400
3647,2002-04-23,3.58,3.5925,3.55125,3.571875,289600
3648,2002-04-24,3.515,3.61375,3.48125,3.5475000000000003,610400
3649,2002-04-25,3.49375,3.5,3.4225,3.4612499999999997,660800
3650,2002-04-26,3.4125,3.49375,3.4125,3.453125,672800
3651,2002-04-29,3.38125,3.4125,3.3625,3.3875,453600
3652,2002-04-30,3.375,3.38125,3.32375,3.3525,880000
3653,2002-05-01,3.41875,3.42375,3.3375,3.380625,628000
3654,2002-05-02,3.50375,3.53125,3.425,3.478125,899200
3655,2002-05-03,3.50125,3.50625,3.48125,3.4937500000000004,417600
3656,2002-05-06,3.40375,3.535,3.3875,3.46125,408800
3657,2002-05-07,3.3875,3.425,3.3775,3.40125,218400
3658,2002-05-08,3.4125,3.4125,3.36,3.38625,203200
3659,2002-05-09,3.43125,3.44375,3.41875,3.4312500000000004,297600
3660,2002-05-10,3.375,3.41875,3.36875,3.39375,466400
3661,2002-05-13,3.39375,3.4,3.3,3.3499999999999996,466400
3662,2002-05-14,3.475,3.48125,3.4,3.440625,237600
3663,2002-05-15,3.46375,3.5,3.4375,3.46875,326400
3664,2002-05-16,3.4525,3.48375,3.44375,3.46375,376800
3665,2002-05-17,3.46125,3.46125,3.4,3.430625,170400
3666,2002-05-20,3.43125,3.45,3.40625,3.428125,287200
3667,2002-05-21,3.48375,3.51,3.43625,3.4731249999999996,273600
3668,2002-05-22,3.46625,3.4925,3.44875,3.470625,331200
3669,2002-05-23,3.48625,3.4875,3.45,3.46875,375200
3670,2002-05-24,3.5975,3.61625,3.48125,3.54875,1078400
3671,2002-05-28,3.61875,3.75,3.6175,3.68375,1399200
3672,2002-05-29,3.4625,3.625,3.4625,3.54375,766400
3673,2002-05-30,3.46875,3.5075,3.45125,3.479375,268800
3674,2002-05-31,3.57375,3.58125,3.45,3.515625,345600
3675,2002-06-03,3.56375,3.60375,3.55,3.576875,355200
3676,2002-06-04,3.46125,3.525,3.41875,3.471875,422400
3677,2002-06-05,3.4375,3.46125,3.40625,3.43375,207200
3678,2002-06-06,3.34875,3.4375,3.34875,3.393125,259200
3679,2002-06-07,3.295,3.3,3.15,3.2249999999999996,897600
3680,2002-06-10,3.3525,3.39,3.2925,3.34125,724000
3681,2002-06-11,3.33,3.41125,3.32875,3.37,372800
3682,2002-06-12,3.1625,3.33125,3.12625,3.22875,677600
3683,2002-06-13,3.15,3.25875,3.0925,3.175625,594400
3684,2002-06-14,3.22625,3.24,3.1,3.17,395200
3685,2002-06-17,3.2225,3.22375,3.175,3.199375,208800
3686,2002-06-18,3.24875,3.26875,3.2225,3.245625,138400
3687,2002-06-19,3.33125,3.33875,3.235,3.286875,334400
3688,2002-06-20,3.3875,3.44375,3.33125,3.3875,288000
3689,2002-06-21,3.3775,3.40375,3.35625,3.38,1710400
3690,2002-06-24,3.41875,3.4375,3.375,3.40625,303200
3691,2002-06-25,3.45,3.4775,3.42,3.44875,384000
3692,2002-06-26,3.39375,3.45,3.39375,3.421875,463200
3693,2002-06-27,3.37375,3.39375,3.35,3.371875,374400
3694,2002-06-28,3.45,3.48125,3.36875,3.425,656000
3695,2002-07-01,3.42125,3.47875,3.40625,3.4425,704000
3696,2002-07-02,3.31875,3.41875,3.31875,3.3687500000000004,216800
3697,2002-07-03,3.22625,3.34875,3.21875,3.28375,345600
3698,2002-07-05,3.3125,3.3225,3.2275,3.275,71200
3699,2002-07-08,3.28125,3.3125,3.26875,3.290625,147200
3700,2002-07-09,3.36875,3.38125,3.28125,3.33125,551200
3701,2002-07-10,3.365,3.365,3.34875,3.356875,248800
3702,2002-07-11,3.22125,3.3775,3.2,3.2887500000000003,385600
3703,2002-07-12,3.11,3.20875,3.105,3.1568750000000003,351200
3704,2002-07-15,3.14375,3.14375,3.04375,3.09375,355200
3705,2002-07-16,3.03875,3.14125,3.0375,3.089375,121600
3706,2002-07-17,2.94625,3.03125,2.89125,2.9612499999999997,520800
3707,2002-07-18,2.9125,2.95875,2.8975,2.928125,123200
3708,2002-07-19,2.7875,2.9,2.7125,2.80625,627200
3709,2002-07-22,3.155,3.16625,2.7875,2.9768749999999997,1046400
3710,2002-07-23,2.875,3.23625,2.865,3.050625,693600
3711,2002-07-24,3.1875,3.2125,2.86875,3.040625,794400
3712,2002-07-25,3.24125,3.36875,3.0875,3.228125,1068800
3713,2002-07-26,3.2375,3.27125,3.21875,3.245,319200
3714,2002-07-29,3.41875,3.41875,3.2,3.309375,650400
3715,2002-07-30,3.2125,3.435,3.21125,3.323125,689600
3716,2002-07-31,3.05,3.18125,2.98125,3.08125,726400
3717,2002-08-01,3.07625,3.0775,2.99375,3.035625,236000
3718,2002-08-02,2.94875,3.12125,2.94375,3.0324999999999998,364000
3719,2002-08-05,2.86,2.91875,2.85875,2.88875,376800
3720,2002-08-06,3.10625,3.10625,2.8675,2.9868750000000004,472800
3721,2002-08-07,3.08375,3.2,3.06875,3.1343750000000004,408000
3722,2002-08-08,3.0875,3.09375,3.0575,3.075625,402400
3723,2002-08-09,3.1325,3.1375,3.05625,3.096875,516800
3724,2002-08-12,3.31375,3.36,3.1375,3.2487500000000002,374400
3725,2002-08-13,3.2875,3.32875,3.26875,3.29875,259200
3726,2002-08-14,3.35625,3.35625,3.25,3.303125,278400
3727,2002-08-15,3.25625,3.35625,3.25625,3.3062500000000004,204000
3728,2002-08-16,3.3125,3.3125,3.25625,3.284375,77600
3729,2002-08-19,3.35,3.35,3.275,3.3125,330400
3730,2002-08-20,3.3625,3.37125,3.3025,3.336875,82400
3731,2002-08-21,3.375,3.375,3.28875,3.331875,190400
3732,2002-08-22,3.3525,3.43,3.3025,3.36625,304800
3733,2002-08-23,3.3275,3.36625,3.305,3.3356250000000003,248000
3734,2002-08-26,3.375,3.40625,3.35,3.378125,428800
3735,2002-08-27,3.3725,3.39625,3.35125,3.3737500000000002,217600
3736,2002-08-28,3.3,3.3625,3.2925,3.3274999999999997,152000
3737,2002-08-29,3.1975,3.3125,3.1775,3.245,253600
3738,2002-08-30,3.29,3.3125,3.2225,3.2675,209600
3739,2002-09-03,3.225,3.29625,3.22125,3.25875,185600
3740,2002-09-04,3.35,3.35,3.17,3.26,292800
3741,2002-09-05,3.34625,3.375,3.26,3.3175,243200
3742,2002-09-06,3.475,3.475,3.375,3.425,204000
3743,2002-09-09,3.5025,3.5925,3.48125,3.536875,476800
3744,2002-09-10,3.45625,3.545,3.39125,3.4681249999999997,320800
3745,2002-09-11,3.43625,3.48125,3.43625,3.45875,134400
3746,2002-09-12,3.4,3.4125,3.36625,3.3893750000000002,83200
3747,2002-09-13,3.35,3.4,3.335,3.3674999999999997,220800
3748,2002-09-16,3.35375,3.3625,3.31125,3.336875,532000
3749,2002-09-17,3.35,3.395,3.345,3.37,532800
3750,2002-09-18,3.285,3.3425,3.25625,3.299375,304000
3751,2002-09-19,3.1625,3.29,3.1625,3.2262500000000003,99200
3752,2002-09-20,3.2125,3.30125,3.19375,3.2475,231200
3753,2002-09-23,3.1375,3.24,3.1375,3.18875,150400
3754,2002-09-24,3.09625,3.15,3.08625,3.118125,171200
3755,2002-09-25,3.125,3.125,3.075,3.1,170400
3756,2002-09-26,3.12625,3.16875,3.1125,3.140625,319200
3757,2002-09-27,3.05125,3.13,3.05125,3.090625,257600
3758,2002-09-30,3.00625,3.025,2.98875,3.006875,334400
3759,2002-10-01,3.10625,3.11375,3.025,3.069375,436800
3760,2002-10-02,3.03375,3.10625,3.0325,3.069375,188000
3761,2002-10-03,3.04625,3.07,2.99875,3.034375,202400
3762,2002-10-04,3.01,3.16875,3.01,3.089375,436000
3763,2002-10-07,2.93125,2.99375,2.93125,2.9625,268000
3764,2002-10-08,2.48375,2.9325,2.425,2.67875,2368000
3765,2002-10-09,2.02125,2.41875,1.9625,2.190625,1520800
3766,2002-10-10,2.2,2.2625,1.97,2.11625,1051200
3767,2002-10-11,2.225,2.25625,2.22,2.238125,761600
3768,2002-10-14,2.1875,2.225,2.175,2.2,71200
3769,2002-10-15,2.23125,2.28375,2.1875,2.2356249999999998,918400
3770,2002-10-16,2.20125,2.2175,2.1875,2.2024999999999997,146400
3771,2002-10-17,2.325,2.325,2.225,2.2750000000000004,441600
3772,2002-10-18,2.45,2.45,2.30875,2.379375,377600
3773,2002-10-21,2.50125,2.51375,2.3925,2.453125,340800
3774,2002-10-22,2.5375,2.59375,2.5025,2.5481249999999998,292000
3775,2002-10-23,2.5525,2.6,2.50125,2.550625,336800
3776,2002-10-24,2.48125,2.53625,2.42625,2.48125,841600
3777,2002-10-25,2.4875,2.4875,2.45125,2.469375,316800
3778,2002-10-28,2.47625,2.51875,2.475,2.496875,381600
3779,2002-10-29,2.49375,2.49375,2.43125,2.4625,100800
3780,2002-10-30,2.525,2.53625,2.48625,2.51125,144800
3781,2002-10-31,2.525,2.55875,2.50875,2.53375,248000
3782,2002-11-01,2.68125,2.7125,2.5375,2.625,235200
3783,2002-11-04,2.64875,2.72875,2.6375,2.683125,179200
3784,2002-11-05,2.75,2.8125,2.64375,2.728125,268800
3785,2002-11-06,2.8125,2.8125,2.74875,2.7806249999999997,392800
3786,2002-11-07,2.81,2.84375,2.74875,2.7962499999999997,166400
3787,2002-11-08,2.75,2.80125,2.735,2.768125,188000
3788,2002-11-11,2.7125,2.75,2.66875,2.709375,188800
3789,2002-11-12,2.7,2.7425,2.68625,2.714375,244800
3790,2002-11-13,2.74,2.75375,2.6775,2.715625,140000
3791,2002-11-14,2.8875,2.90625,2.7625,2.834375,314400
3792,2002-11-15,2.8975,2.90625,2.85625,2.88125,131200
3793,2002-11-18,2.74125,2.92375,2.73875,2.83125,165600
3794,2002-11-19,2.67625,2.74625,2.62125,2.68375,360000
3795,2002-11-20,2.625,2.7,2.59375,2.646875,347200
3796,2002-11-21,2.63125,2.63125,2.595,2.613125,392800
3797,2002-11-22,2.47,2.6125,2.46875,2.540625,288800
3798,2002-11-25,2.37,2.44,2.3375,2.38875,888800
3799,2002-11-26,2.35125,2.3875,2.3,2.34375,356000
3800,2002-11-27,2.6875,2.71875,2.34375,2.53125,385600
3801,2002-11-29,2.59375,2.68375,2.58875,2.63625,49600
3802,2002-12-02,2.595,2.64125,2.59375,2.6174999999999997,353600
3803,2002-12-03,2.49125,2.5825,2.44375,2.513125,267200
3804,2002-12-04,2.47875,2.4825,2.45375,2.4681249999999997,173600
3805,2002-12-05,2.605,2.605,2.45625,2.5306249999999997,214400
3806,2002-12-06,2.5825,2.6,2.5225,2.5612500000000002,314400
3807,2002-12-09,2.5025,2.625,2.46875,2.546875,214400
3808,2002-12-10,2.655,2.655,2.495,2.575,286400
3809,2002-12-11,2.60125,2.65625,2.5375,2.596875,164000
3810,2002-12-12,2.59625,2.655,2.58125,2.618125,228000
3811,2002-12-13,2.6,2.6625,2.5925,2.6275,129600
3812,2002-12-16,2.66875,2.6775,2.59375,2.635625,290400
3813,2002-12-17,2.5225,2.66875,2.50375,2.58625,248000
3814,2002-12-18,2.5,2.50625,2.44375,2.475,90400
3815,2002-12-19,2.4575,2.515,2.43125,2.473125,176800
3816,2002-12-20,2.425,2.4825,2.425,2.45375,202400
3817,2002-12-23,2.475,2.475,2.38875,2.431875,195200
3818,2002-12-24,2.52125,2.52125,2.475,2.498125,44800
3819,2002-12-26,2.47125,2.54,2.46125,2.5006250000000003,81600
3820,2002-12-27,2.43875,2.475,2.4175,2.44625,117600
3821,2002-12-30,2.46,2.5,2.41875,2.459375,286400
3822,2002-12-31,2.48125,2.52,2.47125,2.495625,252000
3823,2003-01-02,2.5775,2.585,2.5025,2.54375,538400
3824,2003-01-03,2.56625,2.5775,2.555,2.56625,220800
3825,2003-01-06,2.5875,2.6125,2.5625,2.5875,263200
3826,2003-01-07,2.52125,2.6,2.50875,2.5543750000000003,117600
3827,2003-01-08,2.52625,2.5625,2.4925,2.5275,135200
3828,2003-01-09,2.595,2.6025,2.52875,2.565625,140800
3829,2003-01-10,2.6125,2.62375,2.58625,2.605,236800
3830,2003-01-13,2.6625,2.6825,2.61,2.64625,98400
3831,2003-01-14,2.695,2.695,2.64125,2.668125,117600
3832,2003-01-15,2.625,2.70125,2.62,2.660625,60800
3833,2003-01-16,2.67375,2.685,2.61625,2.650625,44000
3834,2003-01-17,2.625,2.675,2.58875,2.631875,79200
3835,2003-01-21,2.6625,2.66875,2.6375,2.653125,159200
3836,2003-01-22,2.56875,2.6575,2.5425,2.6,813600
3837,2003-01-23,2.6425,2.6425,2.575,2.60875,52800
3838,2003-01-24,2.5675,2.64,2.5675,2.60375,126400
3839,2003-01-27,2.50625,2.565,2.50625,2.535625,240800
3840,2003-01-28,2.54375,2.55375,2.50125,2.5275,78400
3841,2003-01-29,2.50125,2.55,2.50125,2.525625,137600
3842,2003-01-30,2.56375,2.60875,2.5325,2.570625,169600
3843,2003-01-31,2.56125,2.56375,2.52875,2.54625,141600
3844,2003-02-03,2.5325,2.5975,2.5275,2.5625,100000
3845,2003-02-04,2.5425,2.575,2.5275,2.55125,185600
3846,2003-02-05,2.53125,2.58375,2.52875,2.5562500000000004,530400
3847,2003-02-06,2.51125,2.56125,2.51125,2.53625,340800
3848,2003-02-07,2.52,2.5325,2.4875,2.51,406400
3849,2003-02-10,2.51,2.54,2.49125,2.515625,207200
3850,2003-02-11,2.49375,2.5375,2.49,2.51375,244800
3851,2003-02-12,2.53125,2.55,2.49375,2.5218749999999996,86400
3852,2003-02-13,2.5,2.53125,2.5,2.515625,140000
3853,2003-02-14,2.50625,2.545,2.5,2.5225,106400
3854,2003-02-18,2.5375,2.55,2.50625,2.528125,93600
3855,2003-02-19,2.5075,2.53125,2.5025,2.5168749999999998,84000
3856,2003-02-20,2.52,2.5225,2.4875,2.505,39200
3857,2003-02-21,2.55,2.55,2.5075,2.5287499999999996,132800
3858,2003-02-24,2.575,2.575,2.5375,2.5562500000000004,196000
3859,2003-02-25,2.575,2.585,2.55,2.5675,256000
3860,2003-02-26,2.59375,2.60625,2.565,2.5856250000000003,155200
3861,2003-02-27,2.60625,2.625,2.58875,2.606875,307200
3862,2003-02-28,2.635,2.65,2.6125,2.6312499999999996,138400
3863,2003-03-03,2.63625,2.64125,2.6125,2.626875,184800
3864,2003-03-04,2.6375,2.6475,2.61625,2.631875,197600
3865,2003-03-05,2.58125,2.66,2.56875,2.614375,147200
3866,2003-03-06,2.57875,2.6,2.56625,2.583125,57600
3867,2003-03-07,2.58125,2.5925,2.55125,2.571875,276000
3868,2003-03-10,2.5075,2.55,2.5025,2.52625,208000
3869,2003-03-11,2.475,2.5375,2.475,2.50625,86400
3870,2003-03-12,2.4625,2.4875,2.44375,2.465625,109600
3871,2003-03-13,2.50625,2.52375,2.46125,2.4925,65600
3872,2003-03-14,2.505,2.54125,2.4775,2.509375,132800
3873,2003-03-17,2.5,2.5125,2.4425,2.4775,210400
3874,2003-03-18,2.49375,2.5125,2.47375,2.493125,214400
3875,2003-03-19,2.5,2.505,2.48,2.4924999999999997,113600
3876,2003-03-20,2.43625,2.49,2.38375,2.436875,327200
3877,2003-03-21,2.4375,2.48,2.4375,2.45875,218400
3878,2003-03-24,2.45,2.4625,2.425,2.4437499999999996,160000
3879,2003-03-25,2.45,2.4675,2.41875,2.443125,260800
3880,2003-03-26,2.40125,2.4375,2.40125,2.419375,128000
3881,2003-03-27,2.32875,2.40875,2.32,2.364375,386400
3882,2003-03-28,2.3325,2.3375,2.325,2.33125,136000
3883,2003-03-31,2.33125,2.3375,2.32625,2.331875,144000
3884,2003-04-01,2.325,2.33375,2.2975,2.315625,288800
3885,2003-04-02,2.2675,2.35625,2.2675,2.311875,477600
3886,2003-04-03,2.2625,2.27625,2.21375,2.245,358400
3887,2003-04-04,2.26625,2.30375,2.25,2.276875,127200
3888,2003-04-07,2.30125,2.3325,2.2875,2.31,116800
3889,2003-04-08,2.28625,2.31625,2.285,2.300625,203200
3890,2003-04-09,2.19875,2.255,2.175,2.215,556800
3891,2003-04-10,2.09375,2.175,2.09375,2.134375,367200
3892,2003-04-11,2.07375,2.12375,2.025,2.074375,619200
3893,2003-04-14,2.13875,2.155,2.08125,2.118125,355200
3894,2003-04-15,2.1175,2.15,2.1,2.125,104800
3895,2003-04-16,2.12625,2.1525,2.125,2.13875,235200
3896,2003-04-17,2.09,2.1125,2.05875,2.085625,532000
3897,2003-04-21,2.0375,2.0875,2.03,2.05875,168800
3898,2003-04-22,2.05,2.0625,2.01625,2.0393749999999997,555200
3899,2003-04-23,2.05,2.0625,2.0375,2.05,378400
3900,2003-04-24,2.1525,2.1875,2.12375,2.1556249999999997,492800
3901,2003-04-25,2.11875,2.16125,2.1125,2.136875,192800
3902,2003-04-28,2.1675,2.195,2.11375,2.154375,321600
3903,2003-04-29,2.1875,2.225,2.17125,2.198125,301600
3904,2003-04-30,2.25,2.25,2.165,2.2075,204800
3905,2003-05-01,2.30375,2.31375,2.24625,2.2800000000000002,183200
3906,2003-05-02,2.35625,2.39625,2.29375,2.345,302400
3907,2003-05-05,2.375,2.375,2.3375,2.35625,237600
3908,2003-05-06,2.4075,2.4225,2.35875,2.390625,344000
3909,2003-05-07,2.3975,2.43,2.3875,2.4087500000000004,223200
3910,2003-05-08,2.36875,2.3875,2.35125,2.369375,111200
3911,2003-05-09,2.43875,2.43875,2.36,2.399375,257600
3912,2003-05-12,2.44875,2.4875,2.4225,2.455,256000
3913,2003-05-13,2.1425,2.32375,2.125,2.224375,1142400
3914,2003-05-14,2.08625,2.1425,2.07375,2.1081250000000002,506400
3915,2003-05-15,2.0775,2.0875,2.05,2.0687499999999996,404000
3916,2003-05-16,2.0625,2.11125,2.05625,2.08375,433600
3917,2003-05-19,2.06375,2.0825,2.03875,2.060625,260000
3918,2003-05-20,1.9925,2.04375,1.90625,1.975,857600
3919,2003-05-21,1.9375,1.99875,1.93125,1.9649999999999999,592800
3920,2003-05-22,1.87875,1.93375,1.86875,1.90125,845600
3921,2003-05-23,1.90375,1.925,1.875,1.9,360000
3922,2003-05-27,1.875,1.90625,1.84375,1.875,360800
3923,2003-05-28,1.93125,1.93625,1.86875,1.9024999999999999,284000
3924,2003-05-29,1.93125,1.96375,1.91375,1.9387500000000002,225600
3925,2003-05-30,1.8875,1.94375,1.8625,1.9031250000000002,556800
3926,2003-06-02,1.8975,1.94375,1.86875,1.90625,671200
3927,2003-06-03,1.875,1.8925,1.85375,1.873125,786400
3928,2003-06-04,1.88,1.91875,1.875,1.896875,405600
3929,2003-06-05,1.9325,1.9325,1.87625,1.904375,272800
3930,2003-06-06,1.9575,2.00625,1.93,1.9681250000000001,432000
3931,2003-06-09,1.975,2.0075,1.95,1.9787499999999998,187200
3932,2003-06-10,2.035,2.06875,1.98125,2.025,339200
3933,2003-06-11,2.045,2.06625,2.025,2.0456250000000002,190400
3934,2003-06-12,2.05,2.08375,2.0375,2.060625,71200
3935,2003-06-13,2.10875,2.125,2.0375,2.08125,298400
3936,2003-06-16,2.13,2.14375,2.08125,2.1125,449600
3937,2003-06-17,2.18125,2.21375,2.13,2.171875,316800
3938,2003-06-18,2.1825,2.1875,2.1625,2.175,158400
3939,2003-06-19,2.15625,2.17,2.1075,2.13875,393600
3940,2003-06-20,2.15875,2.1625,2.1275,2.145,183200
3941,2003-06-23,2.1625,2.185,2.12625,2.155625,304000
3942,2003-06-24,2.19125,2.25375,2.1625,2.208125,975200
3943,2003-06-25,2.20125,2.25,2.19375,2.221875,516000
3944,2003-06-26,2.1575,2.225,2.15625,2.190625,491200
3945,2003-06-27,2.18625,2.2375,2.1625,2.2,186400
3946,2003-06-30,2.23125,2.23125,2.13125,2.1812500000000004,1252800
3947,2003-07-01,2.2475,2.25,2.16875,2.209375,417600
3948,2003-07-02,2.28,2.28,2.1875,2.2337499999999997,926400
3949,2003-07-03,2.3475,2.3825,2.3,2.3412499999999996,136000
3950,2003-07-07,2.3725,2.37875,2.3625,2.370625,388800
3951,2003-07-08,2.44,2.44,2.3575,2.3987499999999997,312000
3952,2003-07-09,2.4,2.4575,2.4,2.42875,849600
3953,2003-07-10,2.35,2.4,2.3275,2.36375,229600
3954,2003-07-11,2.315,2.35375,2.29375,2.32375,166400
3955,2003-07-14,2.31,2.35,2.30625,2.328125,212000
3956,2003-07-15,2.30375,2.30625,2.23125,2.26875,554400
3957,2003-07-16,2.3625,2.37,2.31625,2.343125,360000
3958,2003-07-17,2.3025,2.35625,2.2975,2.3268750000000002,158400
3959,2003-07-18,2.26875,2.3125,2.25,2.28125,672800
3960,2003-07-21,2.26625,2.27875,2.2125,2.245625,172000
3961,2003-07-22,2.3025,2.30625,2.26375,2.285,188800
3962,2003-07-23,2.34375,2.34375,2.29125,2.3175,216800
3963,2003-07-24,2.4125,2.4125,2.34375,2.378125,419200
3964,2003-07-25,2.46625,2.47,2.415,2.4425,206400
3965,2003-07-28,2.60875,2.60875,2.4625,2.535625,324800
3966,2003-07-29,2.61875,2.65,2.525,2.5875,443200
3967,2003-07-30,2.57875,2.64375,2.5,2.571875,327200
3968,2003-07-31,2.4625,2.54125,2.20625,2.37375,1128800
3969,2003-08-01,2.6625,2.675,2.615,2.645,523200
3970,2003-08-04,2.63375,2.66875,2.565,2.6168750000000003,1137600
3971,2003-08-05,2.6375,2.68625,2.625,2.6556249999999997,605600
3972,2003-08-06,2.62625,2.65,2.625,2.6375,122400
3973,2003-08-07,2.74,2.75625,2.6175,2.686875,357600
3974,2003-08-08,2.765,2.83125,2.7,2.765625,775200
3975,2003-08-11,2.73625,2.7625,2.7,2.73125,262400
3976,2003-08-12,2.7375,2.745,2.70875,2.726875,264000
3977,2003-08-13,2.70125,2.7375,2.64875,2.693125,236000
3978,2003-08-14,2.71,2.71,2.67875,2.694375,302400
3979,2003-08-15,2.6975,2.7175,2.69125,2.7043749999999998,95200
3980,2003-08-18,2.7675,2.77125,2.69875,2.7350000000000003,389600
3981,2003-08-19,2.8175,2.8175,2.7475,2.7824999999999998,403200
3982,2003-08-20,2.8375,2.83875,2.7875,2.8131250000000003,486400
3983,2003-08-21,2.80875,2.84625,2.79875,2.8225,454400
3984,2003-08-22,2.79375,2.8425,2.78125,2.8118749999999997,364800
3985,2003-08-25,3.1525,3.3375,3.0625,3.2,4724800
3986,2003-08-26,3.14,3.1875,3.14,3.1637500000000003,1102400
3987,2003-08-27,3.1425,3.15625,3.125,3.140625,1040000
3988,2003-08-28,3.20125,3.2125,3.14,3.17625,607200
3989,2003-08-29,3.2375,3.255,3.20125,3.228125,264000
3990,2003-09-02,3.31375,3.3625,3.255,3.30875,821600
3991,2003-09-03,3.2975,3.3125,3.25625,3.284375,544000
3992,2003-09-04,3.3,3.3,3.25,3.275,423200
3993,2003-09-05,3.29875,3.30625,3.275,3.290625,479200
3994,2003-09-08,3.3,3.325,3.26875,3.296875,429600
3995,2003-09-09,3.25,3.30625,3.21875,3.2625,408800
3996,2003-09-10,3.175,3.23125,3.14375,3.1875,412800
3997,2003-09-11,3.19875,3.2,3.17625,3.1881250000000003,358400
3998,2003-09-12,3.37125,3.375,3.1875,3.28125,403200
3999,2003-09-15,3.3125,3.4125,3.29375,3.3531250000000004,326400
4000,2003-09-16,3.35875,3.40625,3.31875,3.3625,272000
4001,2003-09-17,3.35375,3.375,3.35,3.3625,368000
4002,2003-09-18,3.3775,3.3875,3.35375,3.370625,202400
4003,2003-09-19,3.375,3.4,3.375,3.3875,284800
4004,2003-09-22,3.38125,3.395,3.36875,3.381875,203200
4005,2003-09-23,3.375,3.38125,3.37,3.3756250000000003,202400
4006,2003-09-24,3.375,3.39375,3.375,3.384375,258400
4007,2003-09-25,3.28125,3.37625,3.275,3.325625,584800
4008,2003-09-26,3.2125,3.28,3.2125,3.24625,239200
4009,2003-09-29,3.19375,3.2125,3.125,3.16875,630400
4010,2003-09-30,3.2,3.205,3.18125,3.193125,476000
4011,2003-10-01,3.3025,3.3025,3.2,3.25125,324000
4012,2003-10-02,3.30375,3.325,3.2875,3.3062500000000004,245600
4013,2003-10-03,3.39375,3.39375,3.3175,3.355625,232000
4014,2003-10-06,3.4225,3.4875,3.39375,3.440625,304000
4015,2003-10-07,3.475,3.475,3.4225,3.44875,177600
4016,2003-10-08,3.40625,3.45875,3.35625,3.4075,546400
4017,2003-10-09,3.4475,3.44875,3.4125,3.430625,784800
4018,2003-10-10,3.475,3.49375,3.44375,3.46875,572000
4019,2003-10-13,3.6625,3.68125,3.475,3.578125,1652000
4020,2003-10-14,3.625,3.66875,3.61875,3.64375,967200
4021,2003-10-15,3.6525,3.65625,3.5875,3.621875,859200
4022,2003-10-16,3.625,3.64375,3.61875,3.6312499999999996,419200
4023,2003-10-17,3.56125,3.6625,3.5375,3.6,806400
4024,2003-10-20,3.5625,3.58125,3.55,3.565625,515200
4025,2003-10-21,3.5375,3.5625,3.53125,3.546875,516800
4026,2003-10-22,3.50625,3.5375,3.47125,3.504375,816800
4027,2003-10-23,3.5625,3.625,3.50625,3.565625,731200
4028,2003-10-24,3.55625,3.5625,3.54125,3.551875,434400
4029,2003-10-27,3.63125,3.63625,3.55625,3.59625,716000
4030,2003-10-28,3.65,3.67,3.62375,3.6468749999999996,688800
4031,2003-10-29,3.6975,3.72,3.65375,3.686875,240000
4032,2003-10-30,3.7725,3.81375,3.71875,3.7662500000000003,596800
4033,2003-10-31,3.75,3.77375,3.71875,3.74625,443200
4034,2003-11-03,3.775,3.84375,3.755,3.799375,605600
4035,2003-11-04,4.0075,4.03125,3.78375,3.9074999999999998,1352800
4036,2003-11-05,4.2875,4.3125,4.005,4.1587499999999995,3248800
4037,2003-11-06,4.5125,4.5425,4.2875,4.415,1887200
4038,2003-11-07,4.41875,4.54375,4.4125,4.478125,1732000
4039,2003-11-10,4.39375,4.43125,4.375,4.403125,1637600
4040,2003-11-11,4.28625,4.34875,4.25875,4.30375,1894400
4041,2003-11-12,4.285,4.295,4.24375,4.269375,1495200
4042,2003-11-13,4.3775,4.455,4.275,4.365,1740000
4043,2003-11-14,4.40875,4.46,4.35,4.404999999999999,824800
4044,2003-11-17,4.25,4.445,4.21875,4.331875,784000
4045,2003-11-18,4.39,4.4,4.18125,4.290625,616000
4046,2003-11-19,4.4,4.425,4.37375,4.399375,630400
4047,2003-11-20,4.325,4.4075,4.28125,4.344374999999999,253600
4048,2003-11-21,4.3475,4.37,4.33,4.35,312800
4049,2003-11-24,4.39625,4.39625,4.33125,4.36375,383200
4050,2003-11-25,4.6125,4.675,4.38375,4.529375,1296800
